transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000360,CUST_0057,Shampoo,2025-06-10,11:10,Fashion Conscious,new,Online,Debit Card
TXN_000361,CUST_0238,Honey;Stand Mixer;Bread;Yogurt;Plant Fertilizer;Electric Kettle,2025-07-20,15:47,Home Cook,regular,Store A,Debit Card
TXN_000362,CUST_0000,Samsung Watch;Sony WH-1000XM5;Power Bank;AirPods Pro,2025-06-19,11:09,Tech Enthusiast,new,Store A,Debit Card
TXN_000363,CUST_0084,Gaming Mouse;Power Bank,2025-05-30,13:45,Tech Enthusiast,new,Online,Cash
TXN_000364,CUST_0021,Outdoor Furniture,2025-04-13,14:59,Home Cook,regular,Store B,Credit Card
TXN_000365,CUST_0047,Cookbook,2025-04-24,14:55,Book Lover,regular,Store A,Credit Card
TXN_000366,CUST_0120,Electric Kettle;Orange Juice;Bread;Solar Lights;Nuts Mix;BBQ Grill,2025-02-06,15:56,Home Cook,regular,Store C,Cash
TXN_000367,CUST_0075,Plant Fertilizer;Lawn Mower;Rice Cooker;Instant Pot;Air Fryer;Rice;Solar Lights;Honey,2025-05-26,21:06,Home Cook,vip,Store C,Credit Card
TXN_000368,CUST_0151,Vacuum Cleaner;Protein Bars;Quinoa;Lawn Mower;Milk;Outdoor Furniture;Fruits;Dark Chocolate;Honey,2025-03-13,15:00,Home Cook,regular,Store A,Mobile Payment
TXN_000369,CUST_0026,Salmon;Milk;Butter;Bread;Honey;Nuts Mix;Cheese,2025-06-03,15:18,General Shopper,new,Store B,Credit Card
TXN_000370,CUST_0108,1984,2025-03-27,13:15,Book Lover,new,Store A,Credit Card
TXN_000371,CUST_0085,Hair Dryer;Gym Bag,2025-02-24,10:16,Fitness Enthusiast,new,Store A,Credit Card
TXN_000372,CUST_0033,Bike Helmet;Sleeping Bag,2025-07-03,02:34,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000373,CUST_0199,Moisturizer;Makeup Kit,2025-02-20,06:17,Fitness Enthusiast,regular,Store A,Cash
TXN_000374,CUST_0091,Honey;Chicken Breast,2025-04-14,22:34,Home Cook,regular,Store C,Cash
TXN_000375,CUST_0150,Champion Hoodie;Tommy Hilfiger Jacket;Gap Jeans;Orange Juice,2025-05-11,18:15,Fashion Conscious,regular,Store A,Debit Card
TXN_000376,CUST_0050,Outdoor Furniture;Cheese;Patio Umbrella;Vacuum Cleaner;BBQ Grill;Tomato Sauce;Electric Kettle;Food Processor,2025-04-22,18:14,Home Cook,vip,Store A,Debit Card
TXN_000377,CUST_0103,Gaming Mouse;Gaming Keyboard;iPad Mini;Apple Watch;PlayStation 5,2025-05-08,10:19,Tech Enthusiast,new,Store B,Credit Card
TXN_000378,CUST_0157,Rice;Toaster;Electric Kettle;Cheese;Vacuum Cleaner;Garden Tools Set,2025-07-23,17:22,Home Cook,new,Store C,Debit Card
TXN_000379,CUST_0038,Pasta;Gaming Keyboard;Gaming Mouse;PlayStation 5;Vans Old Skool;Vegetables,2025-03-24,09:41,General Shopper,regular,Store C,Mobile Payment
TXN_000380,CUST_0104,Kindle,2025-06-14,13:54,Tech Enthusiast,regular,Store C,Debit Card
TXN_000381,CUST_0017,Xbox Series X;Samsung Galaxy S24;Webcam;Microwave;Face Cream,2025-02-03,17:17,General Shopper,regular,Store A,Credit Card
TXN_000382,CUST_0061,Protein Bars;Microwave;Quinoa;Fruits,2025-06-29,04:41,Home Cook,regular,Store C,Debit Card
TXN_000383,CUST_0181,Honey;Twilight;Rice;Science Fiction Novel,2025-03-20,15:25,Book Lover,vip,Store C,Mobile Payment
TXN_000384,CUST_0029,Xbox Series X;Power Bank;iPad Mini;Bluetooth Speaker;iPad,2025-05-08,13:08,Tech Enthusiast,vip,Store A,Debit Card
TXN_000385,CUST_0042,Flower Pots;Garden Tools Set;Eggs,2025-03-30,19:47,Home Cook,new,Store C,Credit Card
TXN_000386,CUST_0053,Fruits;Game of Thrones;Tomato Sauce,2025-04-16,15:18,Book Lover,vip,Store C,Cash
TXN_000387,CUST_0030,Organic Coffee,2025-03-24,19:24,Book Lover,regular,Online,Cash
TXN_000388,CUST_0076,Basketball,2025-06-06,23:20,Fitness Enthusiast,regular,Online,Credit Card
TXN_000389,CUST_0146,Deodorant,2025-02-26,16:50,Fashion Conscious,regular,Store B,Cash
TXN_000390,CUST_0091,Garden Tools Set;Butter;Microwave;Quinoa;Peanut Butter;Garden Hose;Plant Fertilizer;Lawn Mower;Stand Mixer;Honey;Electric Kettle,2025-01-27,12:39,Home Cook,regular,Store B,Credit Card
TXN_000391,CUST_0164,History Book;Magazine;Vegetables;Honey,2025-03-29,14:50,Book Lover,new,Store C,Debit Card
TXN_000392,CUST_0236,Hair Dryer;Shampoo;Toothpaste;Makeup Kit;Supplement Pills;Nuts Mix,2025-02-19,17:53,Fashion Conscious,new,Store C,Cash
TXN_000393,CUST_0090,Camping Tent,2025-03-22,16:46,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000394,CUST_0228,Tomato Sauce;Food Processor;Plant Fertilizer;Rice Cooker;Nuts Mix;Salmon;Instant Pot;Electric Kettle;Outdoor Furniture;Toaster,2025-03-10,06:09,Home Cook,new,Online,Cash
TXN_000395,CUST_0117,Garden Tools Set;Lawn Mower;Outdoor Furniture;Yogurt;Microwave;Coffee Maker;Quinoa;Vacuum Cleaner,2025-06-16,16:42,Home Cook,regular,Store B,Cash
TXN_000396,CUST_0016,Sunscreen;Electric Toothbrush,2025-03-20,12:23,Fitness Enthusiast,new,Store A,Credit Card
TXN_000397,CUST_0035,Running Shoes,2025-06-07,20:01,Fitness Enthusiast,vip,Online,Credit Card
TXN_000398,CUST_0102,Chicken Breast;Dark Chocolate;Blender;Yogurt;Plant Fertilizer;Toaster;Orange Juice;Butter;Olive Oil;Garden Hose;Patio Umbrella,2025-04-13,19:56,Home Cook,new,Online,Cash
TXN_000399,CUST_0031,Swimming Goggles;Yoga Mat;Tennis Racket,2025-06-20,11:13,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000400,CUST_0053,History Book,2025-04-11,13:22,Book Lover,vip,Store A,Debit Card
TXN_000401,CUST_0248,Solar Lights;Blender;Yogurt;Tomato Sauce;Green Tea,2025-04-17,18:22,Home Cook,new,Store C,Cash
TXN_000402,CUST_0051,Resistance Bands,2025-03-13,14:37,Fashion Conscious,new,Store B,Credit Card
TXN_000403,CUST_0040,Instant Pot;Garden Tools Set;Butter;Garden Hose;Patio Umbrella;Vacuum Cleaner;Bread,2025-07-17,18:36,Home Cook,new,Store A,Cash
TXN_000404,CUST_0229,Game of Thrones;Quinoa,2025-01-30,11:02,Book Lover,new,Store B,Debit Card
TXN_000405,CUST_0026,Flower Pots,2025-05-07,11:37,General Shopper,new,Online,Mobile Payment
TXN_000406,CUST_0082,Graphics Card RTX 4070;Samsung Watch,2025-06-29,09:55,Tech Enthusiast,new,Store A,Credit Card
TXN_000407,CUST_0120,BBQ Grill;Solar Lights;Yogurt,2025-02-19,15:38,Home Cook,regular,Store B,Cash
TXN_000408,CUST_0248,Microwave;Garden Hose,2025-07-10,02:55,Home Cook,new,Store A,Cash
TXN_000409,CUST_0113,Perfume;Soccer Ball;Sunscreen;Body Wash,2025-02-20,14:21,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000410,CUST_0230,Biography;To Kill a Mockingbird,2025-06-09,22:03,Book Lover,new,Online,Debit Card
TXN_000411,CUST_0040,Fruits;Honey;BBQ Grill;Patio Umbrella;Green Tea;Electric Kettle;Coffee Maker;Eggs;Milk;Dark Chocolate;Protein Bars;Hair Dryer,2025-04-17,07:46,Home Cook,new,Store C,Credit Card
TXN_000412,CUST_0160,Flower Pots;Plant Fertilizer;Organic Coffee;Peanut Butter;Toaster;Cereal;Dark Chocolate;Milk;Chicken Breast;BBQ Grill;Lawn Mower;Electric Kettle;Fruits,2025-07-04,12:52,Home Cook,vip,Store C,Credit Card
TXN_000413,CUST_0023,Rice;Electric Kettle;Dark Chocolate;Honey;Organic Coffee;Peanut Butter;Protein Bars;Olive Oil;Cheese;Blender;Toaster;Garden Tools Set;Quinoa;Yogurt,2025-05-20,20:31,Home Cook,new,Store C,Debit Card
TXN_000414,CUST_0097,Instant Pot;Vacuum Cleaner;Outdoor Furniture,2025-03-27,16:14,General Shopper,regular,Online,Credit Card
TXN_000415,CUST_0045,Golf Clubs;Conditioner;Hair Dryer;Orange Juice,2025-04-23,21:02,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000416,CUST_0078,Xbox Series X,2025-03-03,15:13,Tech Enthusiast,new,Store B,Cash
TXN_000417,CUST_0123,MacBook Pro;Samsung Galaxy S24;Apple Watch;Sony WH-1000XM5,2025-02-11,08:15,Tech Enthusiast,vip,Store C,Debit Card
TXN_000418,CUST_0024,Cheese;Stand Mixer;Coffee Maker;Vacuum Cleaner,2025-02-26,20:08,Home Cook,regular,Store B,Credit Card
TXN_000419,CUST_0024,Honey;Electric Kettle;Garden Tools Set;Butter;Chicken Breast;Vacuum Cleaner;Blender;Air Fryer,2025-05-07,10:55,Home Cook,regular,Online,Mobile Payment
TXN_000420,CUST_0029,Sony WH-1000XM5;Gaming Keyboard;RAM 16GB;Supplement Pills;4K Monitor;MacBook Pro;Dell XPS 13,2025-03-27,08:16,Tech Enthusiast,vip,Store C,Debit Card
TXN_000421,CUST_0072,Dell XPS 13;iPad Mini;Apple Watch;Nintendo Switch,2025-06-14,14:34,Tech Enthusiast,regular,Store B,Debit Card
TXN_000422,CUST_0046,Cereal;Pasta;Lawn Mower;Stand Mixer;Instant Pot;Garden Tools Set;Green Tea,2025-05-01,15:52,Home Cook,new,Store A,Credit Card
TXN_000423,CUST_0094,To Kill a Mockingbird,2025-03-08,20:50,Book Lover,regular,Store B,Cash
TXN_000424,CUST_0059,To Kill a Mockingbird;Romance Novel,2025-03-28,14:23,Book Lover,new,Store A,Credit Card
TXN_000425,CUST_0214,"Smart TV 55"";iPad Mini;External SSD",2025-05-14,12:07,Tech Enthusiast,regular,Store C,Debit Card
TXN_000426,CUST_0231,Food Processor;Plant Fertilizer;Lawn Mower;Garden Tools Set,2025-05-21,15:46,Home Cook,vip,Online,Credit Card
TXN_000427,CUST_0027,Protein Powder,2025-04-17,10:19,Fashion Conscious,regular,Store C,Debit Card
TXN_000428,CUST_0030,Mystery Novel;Magazine,2025-04-07,00:27,Book Lover,regular,Online,Debit Card
TXN_000429,CUST_0043,iPad;Samsung Watch;Dell XPS 13,2025-06-27,12:00,Tech Enthusiast,regular,Store A,Credit Card
TXN_000430,CUST_0020,"Wireless Charger;Apple Watch;Smart TV 55""",2025-02-10,10:59,Tech Enthusiast,vip,Store B,Credit Card
TXN_000431,CUST_0082,Nintendo Switch,2025-06-04,19:24,Tech Enthusiast,new,Store A,Debit Card
TXN_000432,CUST_0043,Bluetooth Speaker;Wireless Charger;iPhone 15;Apple Watch;Gaming Keyboard,2025-07-09,16:42,Tech Enthusiast,regular,Store A,Debit Card
TXN_000433,CUST_0093,Polo Ralph Lauren Shirt;Face Cream;Supplement Pills;Tommy Hilfiger Jacket;Vitamins,2025-05-01,16:50,Fashion Conscious,regular,Online,Mobile Payment
TXN_000434,CUST_0178,Power Bank;4K Monitor;Gaming Mouse;Gaming Keyboard;Sony WH-1000XM5,2025-07-11,13:37,Tech Enthusiast,new,Store A,Cash
TXN_000435,CUST_0244,Adidas Track Pants;Conditioner;Vans Old Skool,2025-04-20,12:27,Fashion Conscious,new,Online,Cash
TXN_000436,CUST_0050,Tomato Sauce,2025-03-13,10:18,Home Cook,vip,Store A,Debit Card
TXN_000437,CUST_0117,Solar Lights;Salmon;Microwave;Electric Kettle;Nuts Mix;Butter;Orange Juice;Plant Fertilizer;Protein Bars;Peanut Butter,2025-07-03,21:46,Home Cook,regular,Store C,Credit Card
TXN_000438,CUST_0180,Olive Oil;Pasta;Green Tea;Honey;Coffee Maker;Outdoor Furniture;Protein Bars;Fruits;Butter,2025-06-18,16:48,Home Cook,new,Store B,Debit Card
TXN_000439,CUST_0035,Deodorant;Golf Balls;Soccer Ball;Resistance Bands;Face Cream;Fitness Tracker,2025-03-11,05:03,Fitness Enthusiast,vip,Online,Mobile Payment
TXN_000440,CUST_0152,iPad;4K Monitor,2025-05-14,15:02,Tech Enthusiast,vip,Store B,Debit Card
TXN_000441,CUST_0122,BBQ Grill;Cereal;Dark Chocolate;Outdoor Furniture,2025-07-04,21:24,Home Cook,new,Store C,Debit Card
TXN_000442,CUST_0174,Body Wash;Calvin Klein Underwear;Adidas Ultraboost,2025-07-12,06:51,Fashion Conscious,new,Online,Credit Card
TXN_000443,CUST_0246,Deodorant;Resistance Bands;Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Toothpaste,2025-03-05,00:38,Fashion Conscious,vip,Store B,Credit Card
TXN_000444,CUST_0020,Samsung Galaxy S24;Gaming Mouse;External SSD;MacBook Pro;iPhone 15;Gaming Keyboard,2025-01-26,13:50,Tech Enthusiast,vip,Store C,Credit Card
TXN_000445,CUST_0155,Vitamins;Vans Old Skool;Champion Hoodie;Perfume;Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Adidas Ultraboost;Levi's Jeans,2025-03-07,11:08,Fashion Conscious,regular,Store C,Debit Card
TXN_000446,CUST_0158,Adidas Track Pants;Nike Air Max;Adidas Ultraboost,2025-06-01,16:57,Fashion Conscious,vip,Store B,Cash
TXN_000447,CUST_0175,Body Wash;Shampoo;Basketball;Yoga Mat,2025-04-03,16:13,Fitness Enthusiast,regular,Store C,Cash
TXN_000448,CUST_0190,Sunscreen;Body Wash;Tennis Racket;Yoga Mat;Shampoo;Basketball;Mountain Bike,2025-05-01,13:32,Fitness Enthusiast,vip,Store A,Credit Card
TXN_000449,CUST_0115,Resistance Bands;Yoga Mat,2025-06-09,05:47,Fitness Enthusiast,regular,Store A,Debit Card
TXN_000450,CUST_0207,Patio Umbrella;Cheese,2025-06-27,21:32,Home Cook,new,Store C,Cash
TXN_000451,CUST_0087,Supplement Pills;Adidas Track Pants;Resistance Bands;Dumbbells,2025-03-12,12:47,Fashion Conscious,new,Online,Credit Card
TXN_000452,CUST_0052,Tomato Sauce,2025-03-05,06:06,Book Lover,new,Store B,Mobile Payment
TXN_000453,CUST_0059,Olive Oil,2025-01-30,13:22,Book Lover,new,Store B,Credit Card
TXN_000454,CUST_0047,Cereal,2025-02-05,00:59,Book Lover,regular,Store A,Credit Card
TXN_000455,CUST_0249,Body Wash;Moisturizer,2025-04-21,06:54,Fitness Enthusiast,new,Store C,Debit Card
TXN_000456,CUST_0109,Flower Pots;Blender;Plant Fertilizer;Honey;Cereal;Dark Chocolate;Lawn Mower;Electric Kettle;Olive Oil,2025-05-31,20:41,Home Cook,vip,Store B,Debit Card
TXN_000457,CUST_0217,The Great Gatsby;Twilight;Art Book,2025-04-11,11:21,General Shopper,regular,Online,Debit Card
TXN_000458,CUST_0141,Body Wash;Champion Hoodie;Resistance Bands;Cereal,2025-02-26,18:36,Fashion Conscious,regular,Store A,Credit Card
TXN_000459,CUST_0042,Blender,2025-05-29,16:25,Home Cook,new,Store B,Mobile Payment
TXN_000460,CUST_0149,Calvin Klein Underwear;Polo Ralph Lauren Shirt;Yoga Mat,2025-04-30,17:07,Fashion Conscious,vip,Store A,Debit Card
TXN_000461,CUST_0114,Garden Tools Set;Cereal;Eggs;Orange Juice;Patio Umbrella;Food Processor;Fruits;Butter;Toaster,2025-05-07,13:30,Home Cook,new,Store A,Cash
TXN_000462,CUST_0106,Sleeping Bag;Snowboard;Water Bottle;Tennis Racket;Tennis Balls;Running Shoes;Golf Clubs;Bike Helmet;Soccer Ball;Fishing Rod;Basketball,2025-07-16,22:29,General Shopper,regular,Online,Debit Card
TXN_000463,CUST_0194,Bread,2025-05-29,18:36,Home Cook,new,Store B,Credit Card
TXN_000464,CUST_0095,iPad;USB-C Cable;Apple Watch;Samsung Galaxy S24,2025-06-11,15:22,Tech Enthusiast,regular,Online,Debit Card
TXN_000465,CUST_0207,Tomato Sauce;Microwave;Nuts Mix;Flower Pots,2025-06-23,13:08,Home Cook,new,Store C,Mobile Payment
TXN_000466,CUST_0109,Yogurt;Vegetables,2025-04-26,08:28,Home Cook,vip,Online,Credit Card
TXN_000467,CUST_0028,Moisturizer;Perfume;Hair Dryer;Ski Equipment,2025-03-01,11:11,Fitness Enthusiast,vip,Online,Debit Card
TXN_000468,CUST_0227,Conditioner;Skincare Set;Vitamins;Body Wash;Electric Toothbrush,2025-02-26,16:53,Fitness Enthusiast,regular,Online,Debit Card
TXN_000469,CUST_0126,Sleeping Bag;Body Wash;Shampoo;Supplement Pills;Makeup Kit;Dumbbells;Resistance Bands,2025-04-04,18:01,Fitness Enthusiast,new,Online,Mobile Payment
TXN_000470,CUST_0122,Milk;Electric Kettle;Garden Hose;Vegetables;Blender;Nuts Mix;Stand Mixer,2025-04-24,11:55,Home Cook,new,Store B,Credit Card
TXN_000471,CUST_0199,Camping Tent;Water Bottle;Hiking Boots;Bike Helmet;Running Shoes;Yoga Mat,2025-05-10,15:37,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000472,CUST_0047,History Book;Quinoa;Self-Help Book,2025-02-17,19:13,Book Lover,regular,Store C,Credit Card
TXN_000473,CUST_0113,Gym Bag;Makeup Kit,2025-02-26,15:43,Fitness Enthusiast,regular,Online,Mobile Payment
TXN_000474,CUST_0081,Peanut Butter;Green Tea;Milk;Cereal;Garden Tools Set;Cheese,2025-02-05,15:42,Home Cook,vip,Store A,Debit Card
TXN_000475,CUST_0037,Yogurt;The Da Vinci Code,2025-07-21,11:19,Book Lover,new,Store C,Credit Card
TXN_000476,CUST_0152,Power Bank;PlayStation 5;Microsoft Surface;Bluetooth Speaker,2025-04-17,00:28,Tech Enthusiast,vip,Store A,Mobile Payment
TXN_000477,CUST_0077,Blender;Peanut Butter;Butter;Bread;Stand Mixer;Tomato Sauce;Solar Lights;Vacuum Cleaner;Garden Tools Set;Food Processor;Dark Chocolate,2025-03-26,09:06,Home Cook,new,Store C,Credit Card
TXN_000478,CUST_0086,Basketball;Perfume;Sunscreen,2025-03-20,18:39,Fitness Enthusiast,regular,Store A,Cash
TXN_000479,CUST_0081,Yogurt;Nuts Mix;Honey;Stand Mixer;Eggs;Garden Hose,2025-02-09,08:40,Home Cook,vip,Online,Mobile Payment
TXN_000480,CUST_0191,Supplement Pills;Skincare Set;Water Bottle;Ski Equipment,2025-05-13,13:30,Fitness Enthusiast,vip,Store C,Debit Card
TXN_000481,CUST_0167,Food Processor;Vegetables;Garden Tools Set;Microwave;Coffee Maker;Electric Kettle;Pasta;BBQ Grill,2025-04-30,10:46,Home Cook,regular,Store C,Mobile Payment
TXN_000482,CUST_0008,Honey;Garden Tools Set;Plant Fertilizer;Microwave;Outdoor Furniture;Air Fryer,2025-04-28,16:32,Home Cook,new,Store B,Cash
TXN_000483,CUST_0112,"External SSD;Smart TV 55"";PlayStation 5;iPad Mini",2025-03-26,12:03,Tech Enthusiast,regular,Store B,Debit Card
TXN_000484,CUST_0078,AirPods Pro,2025-06-11,13:12,Tech Enthusiast,new,Store B,Credit Card
TXN_000485,CUST_0110,Fruits;Cereal;Butter;Food Processor;Chicken Breast;Milk;Lawn Mower,2025-05-25,20:54,Home Cook,regular,Store C,Credit Card
TXN_000486,CUST_0060,Skincare Set;Fitness Tracker;Nike Hoodie;Levi's Jeans;Adidas Track Pants;Hair Dryer,2025-07-23,17:13,Fashion Conscious,regular,Online,Credit Card
TXN_000487,CUST_0188,Face Cream;Romance Novel,2025-04-24,14:56,General Shopper,new,Store B,Cash
TXN_000488,CUST_0213,Tommy Hilfiger Jacket;Nike Hoodie;Polo Ralph Lauren Shirt;Champion Hoodie;Nike Air Max,2025-03-27,08:51,Fashion Conscious,regular,Store A,Credit Card
TXN_000489,CUST_0070,4K Monitor;Gaming Keyboard;External SSD;USB-C Cable,2025-04-28,14:56,Tech Enthusiast,regular,Online,Credit Card
TXN_000490,CUST_0163,Vitamins;Resistance Bands;Fishing Rod,2025-04-02,14:33,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000491,CUST_0159,"Power Bank;iPad;Samsung Galaxy S24;Smart TV 55"";AirPods Pro;Kindle",2025-06-24,11:58,Tech Enthusiast,vip,Store A,Cash
TXN_000492,CUST_0127,Shampoo;Snowboard;Electric Toothbrush;Yoga Mat,2025-05-08,14:45,Fitness Enthusiast,new,Store A,Credit Card
TXN_000493,CUST_0100,Sunscreen;Deodorant;Tommy Hilfiger Jacket;Electric Toothbrush;Dumbbells,2025-05-09,15:29,Fashion Conscious,new,Online,Credit Card
TXN_000494,CUST_0117,Outdoor Furniture;Blender;BBQ Grill;Dark Chocolate;Nuts Mix;Vacuum Cleaner;Microwave,2025-02-21,16:56,Home Cook,regular,Store B,Debit Card
TXN_000495,CUST_0079,Makeup Kit,2025-04-30,18:26,Fashion Conscious,regular,Store B,Cash
TXN_000496,CUST_0045,Resistance Bands;Skincare Set;Tennis Balls,2025-02-24,11:05,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000497,CUST_0190,Dumbbells;Deodorant;Golf Clubs;Vitamins,2025-04-23,13:18,Fitness Enthusiast,vip,Store A,Debit Card
TXN_000498,CUST_0025,Nike Hoodie;Levi's Jeans;Gap Jeans;Resistance Bands,2025-05-28,08:53,Fashion Conscious,new,Store A,Mobile Payment
TXN_000499,CUST_0071,Honey;Eggs;Rice;Electric Kettle;Salmon;Nuts Mix;Orange Juice;Green Tea;Air Fryer;Olive Oil;Yogurt;Patio Umbrella,2025-04-17,12:30,Home Cook,regular,Store C,Mobile Payment
TXN_000500,CUST_0180,Food Processor;Electric Kettle;Eggs;Butter;Bread;Instant Pot;Rice,2025-07-16,21:45,Home Cook,new,Store B,Mobile Payment
TXN_000501,CUST_0015,Tommy Hilfiger Jacket;Converse All Stars;Uniqlo Sweater;H&M T-Shirt,2025-01-30,12:09,Fashion Conscious,new,Store A,Debit Card
TXN_000502,CUST_0040,Blender;BBQ Grill;Tomato Sauce,2025-02-16,09:00,Home Cook,new,Store C,Debit Card
TXN_000503,CUST_0069,Cereal;Biography;Honey,2025-05-11,12:46,Book Lover,regular,Store A,Mobile Payment
TXN_000504,CUST_0046,Eggs;Nuts Mix;Chicken Breast;Tomato Sauce;Bread,2025-05-01,12:16,Home Cook,new,Store C,Cash
TXN_000505,CUST_0046,Food Processor;Garden Tools Set;Cheese;Tomato Sauce;Pasta;Eggs;Bread;Coffee Maker;Quinoa;Rice;Nuts Mix,2025-02-13,13:41,Home Cook,new,Store A,Credit Card
TXN_000506,CUST_0147,Butter;Eggs;Protein Bars;Microwave;Outdoor Furniture;Flower Pots;Plant Fertilizer;Rice Cooker,2025-07-17,12:30,Home Cook,regular,Online,Cash
TXN_000507,CUST_0228,Nuts Mix;Rice Cooker;Pasta;Butter;Cereal,2025-05-15,09:13,Home Cook,new,Store B,Debit Card
TXN_000508,CUST_0092,Chicken Breast;Perfume;Self-Help Book;Mystery Novel,2025-03-21,09:40,Book Lover,vip,Online,Mobile Payment
TXN_000509,CUST_0192,Nintendo Switch;Wireless Charger;iPhone 15;iPad,2025-02-15,12:54,Tech Enthusiast,regular,Online,Debit Card
TXN_000510,CUST_0125,PlayStation 5;iPad Mini,2025-06-12,17:47,Tech Enthusiast,new,Store A,Mobile Payment
TXN_000511,CUST_0118,Body Wash;Dumbbells;Supplement Pills,2025-03-09,08:18,Fitness Enthusiast,new,Online,Credit Card
TXN_000512,CUST_0147,Protein Bars;Salmon;Chicken Breast;Nuts Mix;Cheese;Dark Chocolate;Solar Lights;Blender;Toaster,2025-01-30,14:02,Home Cook,regular,Online,Credit Card
TXN_000513,CUST_0202,"Gaming Mouse;Smart TV 55"";RAM 16GB;Bluetooth Speaker;AirPods Pro",2025-04-29,12:05,Tech Enthusiast,regular,Store B,Credit Card
TXN_000514,CUST_0101,Nike Socks;Ray-Ban Sunglasses;Chicken Breast,2025-06-05,13:03,Fashion Conscious,new,Store C,Cash
TXN_000515,CUST_0003,Flower Pots;Quinoa,2025-07-23,10:24,Home Cook,regular,Online,Credit Card
TXN_000516,CUST_0001,Fitness Tracker;Protein Powder;Converse All Stars;Face Cream;Ray-Ban Sunglasses,2025-02-13,07:11,Fashion Conscious,vip,Store B,Credit Card
TXN_000517,CUST_0231,Plant Fertilizer;Green Tea;Salmon;Stand Mixer;Dark Chocolate;Patio Umbrella;Nuts Mix;Instant Pot,2025-03-19,13:13,Home Cook,vip,Store C,Mobile Payment
TXN_000518,CUST_0130,Milk;Harry Potter Series;Art Book;Self-Help Book;History Book;Cheese;Body Wash,2025-05-14,21:39,Book Lover,regular,Store C,Mobile Payment
TXN_000519,CUST_0074,Solar Lights;Outdoor Furniture;BBQ Grill,2025-07-05,15:18,Home Cook,regular,Online,Debit Card
TXN_000520,CUST_0108,Magazine,2025-03-24,19:10,Book Lover,new,Store B,Cash
TXN_000521,CUST_0160,Vegetables;Instant Pot;Toaster;Garden Hose;Orange Juice;Salmon;Coffee Maker,2025-03-08,22:16,Home Cook,vip,Store B,Debit Card
TXN_000522,CUST_0081,Yogurt;Milk;Microwave;Air Fryer;Rice Cooker;BBQ Grill;Garden Hose,2025-05-28,07:57,Home Cook,vip,Store B,Cash
TXN_000523,CUST_0036,Honey,2025-07-22,15:45,Book Lover,vip,Online,Credit Card
TXN_000524,CUST_0020,Sony WH-1000XM5;RAM 16GB;Samsung Galaxy S24;Xbox Series X;iPad;Bluetooth Speaker;Nintendo Switch,2025-06-08,12:10,Tech Enthusiast,vip,Store C,Debit Card
TXN_000525,CUST_0081,Fruits;Outdoor Furniture;Vegetables;Toaster,2025-03-26,07:55,Home Cook,vip,Online,Debit Card
TXN_000526,CUST_0064,Polo Ralph Lauren Shirt,2025-06-12,15:55,Fashion Conscious,regular,Store A,Mobile Payment
TXN_000527,CUST_0146,Zara Dress;Hair Dryer;Nike Hoodie;Body Wash;Salmon,2025-05-15,14:01,Fashion Conscious,regular,Store A,Debit Card
TXN_000528,CUST_0084,iPad Mini;External SSD;USB-C Cable;iPhone 15;iPad,2025-05-01,16:14,Tech Enthusiast,new,Store C,Credit Card
TXN_000529,CUST_0131,Blender;Toaster;Salmon;Garden Hose;Green Tea;Garden Tools Set;Lawn Mower;Flower Pots,2025-05-08,19:28,Home Cook,regular,Store B,Debit Card
TXN_000530,CUST_0213,Deodorant;Perfume,2025-04-03,16:17,Fashion Conscious,regular,Store B,Credit Card
TXN_000531,CUST_0184,Outdoor Furniture;Protein Bars;Green Tea;Vacuum Cleaner;Air Fryer;Toaster,2025-06-16,16:08,Home Cook,vip,Store B,Debit Card
TXN_000532,CUST_0055,Body Wash;Nike Hoodie;Under Armour T-Shirt;Skincare Set;Supplement Pills;Zara Dress;Champion Hoodie,2025-03-03,20:04,Fashion Conscious,vip,Store A,Credit Card
TXN_000533,CUST_0190,Makeup Kit;Face Cream;Hair Dryer;Swimming Goggles;Cereal,2025-04-12,19:53,Fitness Enthusiast,vip,Store A,Credit Card
TXN_000534,CUST_0079,Fitness Tracker;Hair Dryer,2025-06-26,13:55,Fashion Conscious,regular,Online,Cash
TXN_000535,CUST_0073,Webcam,2025-03-12,18:18,Tech Enthusiast,vip,Online,Credit Card
TXN_000536,CUST_0063,Shampoo;Vitamins;Protein Powder;Supplement Pills;Dumbbells;Yoga Mat,2025-06-26,11:44,General Shopper,new,Store B,Debit Card
TXN_000537,CUST_0056,Nike Hoodie;Sunscreen;Fitness Tracker;Calvin Klein Underwear;Resistance Bands;Zara Dress,2025-03-21,13:22,Fashion Conscious,vip,Store A,Debit Card
TXN_000538,CUST_0036,History Book;Green Tea;Chicken Breast;Eggs;Fruits,2025-02-28,06:08,Book Lover,vip,Store A,Mobile Payment
